Year,type,Category,Dollars,Category_name
2008,exp,416,703.2870091,CENTRAL MANAGEMENT
2008,exp,418,1238.43819298,CHILDREN AND FAMILY SERVICES
2008,exp,420,436.77060175,COMMERCE AND ECONOMIC OPPORTUNITY
2008,exp,422,228.49147015,"NATURAL RESOURCES"
2008,exp,426,1168.13495876,CORRECTIONS
2008,exp,427,172.31954041,EMPLOYMENT SECURITY
2008,exp,444,5087.792349140001,HUMAN SERVICES
2008,exp,478,535.44352151,HEALTHCARE & FAM SER NET OF MEDICAID
2008,exp,482,347.08458155,PUBLIC HEALTH
2008,exp,492,814.83176974,REVENUE
2008,exp,494,2795.36627537,TRANSPORTATION
2008,exp,532,388.68495768,ENVIRONMENTAL PROTECT AGENCY
2008,exp,557,1587.69669403,IL STATE TOLL HIGHWAY AUTH
2008,exp,684,402.60891344,IL COMMUNITY COLLEGE BOARD
2008,exp,691,691.8386506100001,IL STUDENT ASSISTANCE COMM
2008,exp,910,80.04367520999999,LEGISLATIVE
2008,exp,920,355.60007260000003,JUDICIAL
2008,exp,930,641.8392435599999,ELECTED OFFICERS
2008,exp,941,738.6168587100001,PUBLIC SAFETY
2008,exp,944,181.2123426,BUS & PROFESSION REGULATION
2008,exp,945,12699.20047202,MEDICAID
2008,exp,946,259.45409805,CAPITAL IMPROVEMENT
2008,exp,948,105.64061997,OTHER DEPARTMENTS
2008,exp,949,118.49545309,OTHER BOARDS & COMMISSIONS
2008,exp,959,8875.07517199,K-12 EDUCATION
2008,exp,960,1383.23614079,UNIVERSITY EDUCATION
2008,exp,903,1414.2337261,DEBT SERVICE
2008,exp,904,1559.3176877,State Employee Healthcare
2008,exp,901,1866.7646888900001,STATE PENSION CONTRIBUTION
2008,exp,970,5873.26115267,Local Govt Transfers
2009,exp,402,605.64713348,AGING
2009,exp,406,75.70649677,AGRICULTURE
2009,exp,416,680.1902072,CENTRAL MANAGEMENT
2009,exp,418,1245.2930475599999,CHILDREN AND FAMILY SERVICES
2009,exp,420,516.42724505,COMMERCE AND ECONOMIC OPPORTUNITY
2009,exp,422,209.55044872,"NATURAL RESOURCES"
2009,exp,426,1217.63819745,CORRECTIONS
2009,exp,427,196.28750675999999,EMPLOYMENT SECURITY
2009,exp,444,5262.9505493999995,HUMAN SERVICES
2009,exp,478,532.45891454,HEALTHCARE & FAM SER NET OF MEDICAID
2009,exp,482,347.68627812,PUBLIC HEALTH
2009,exp,492,836.85433093,REVENUE
2009,exp,494,2990.55111755,TRANSPORTATION
2009,exp,532,403.34413597,ENVIRONMENTAL PROTECT AGENCY
2009,exp,557,1599.27061967,IL STATE TOLL HIGHWAY AUTH
2009,exp,684,393.86681231,IL COMMUNITY COLLEGE BOARD
2009,exp,691,688.2299916000001,IL STUDENT ASSISTANCE COMM
2009,exp,910,82.96979596999999,LEGISLATIVE
2009,exp,920,386.86727913,JUDICIAL
2009,exp,930,638.93163888,ELECTED OFFICERS
2009,exp,941,751.55539909,PUBLIC SAFETY
2009,exp,944,194.27664269,BUS & PROFESSION REGULATION
2009,exp,945,13826.58674312,MEDICAID
2009,exp,946,163.43255844,CAPITAL IMPROVEMENT
2009,exp,948,108.48199971,OTHER DEPARTMENTS
2009,exp,949,177.15417453999999,OTHER BOARDS & COMMISSIONS
2009,exp,959,9370.69909643,K-12 EDUCATION
2009,exp,960,1387.8527672100001,UNIVERSITY EDUCATION
2009,exp,903,1421.07800529,DEBT SERVICE
2009,exp,904,1533.99450411,State Employee Healthcare
2009,exp,901,2564.5411844799996,STATE PENSION CONTRIBUTION
2009,exp,970,5520.558796109999,Local Govt Transfers
2010,exp,402,727.56864708,AGING
2010,exp,406,79.62504548,AGRICULTURE
2010,exp,416,767.45736019,CENTRAL MANAGEMENT
2010,exp,418,1231.19779724,CHILDREN AND FAMILY SERVICES
2010,exp,420,1174.42493502,COMMERCE AND ECONOMIC OPPORTUNITY
2010,exp,422,207.41674863,"NATURAL RESOURCES"
2010,exp,426,1223.46321615,CORRECTIONS
2010,exp,427,227.55727513,EMPLOYMENT SECURITY
2010,exp,444,5375.7369487,HUMAN SERVICES
2010,exp,478,291.59854005,HEALTHCARE & FAM SER NET OF MEDICAID
2010,exp,482,362.92527701999995,PUBLIC HEALTH
2010,exp,492,695.5150248399999,REVENUE
2010,exp,494,3701.99300267,TRANSPORTATION
2010,exp,532,515.60082274,ENVIRONMENTAL PROTECT AGENCY
2010,exp,557,1292.2441540799998,IL STATE TOLL HIGHWAY AUTH
2010,exp,684,415.92025329,IL COMMUNITY COLLEGE BOARD
2010,exp,691,698.22458034,IL STUDENT ASSISTANCE COMM
2010,exp,910,84.19877295,LEGISLATIVE
2010,exp,920,387.69583895,JUDICIAL
2010,exp,930,627.83886149,ELECTED OFFICERS
2010,exp,941,771.15102961,PUBLIC SAFETY
2010,exp,944,214.44217097,BUS & PROFESSION REGULATION
2010,exp,945,14155.9385009,MEDICAID
2010,exp,946,211.68929319,CAPITAL IMPROVEMENT
2010,exp,948,112.58775473,OTHER DEPARTMENTS
2010,exp,949,347.13712766000003,OTHER BOARDS & COMMISSIONS
2010,exp,959,9844.26576946,K-12 EDUCATION
2010,exp,960,1489.18017777,UNIVERSITY EDUCATION
2010,exp,903,1387.92024044,DEBT SERVICE
2010,exp,904,1522.93480609,State Employee Healthcare
2010,exp,901,3112.7947922000003,STATE PENSION CONTRIBUTION
2010,exp,970,5194.19321064,Local Govt Transfers
2011,exp,402,714.8477105500001,AGING
2011,exp,406,70.47784164,AGRICULTURE
2011,exp,416,752.83867221,CENTRAL MANAGEMENT
2011,exp,418,1212.50991499,CHILDREN AND FAMILY SERVICES
2011,exp,420,1156.27251805,COMMERCE AND ECONOMIC OPPORTUNITY
2011,exp,422,214.07530231,"NATURAL RESOURCES"
2011,exp,426,1266.07878995,CORRECTIONS
2011,exp,427,261.83160674,EMPLOYMENT SECURITY
2011,exp,444,5671.21620339,HUMAN SERVICES
2011,exp,478,314.15373827999997,HEALTHCARE & FAM SER NET OF MEDICAID
2011,exp,482,309.79097771000005,PUBLIC HEALTH
2011,exp,492,722.75172715,REVENUE
2011,exp,494,4357.204881979999,TRANSPORTATION
2011,exp,532,752.12710578,ENVIRONMENTAL PROTECT AGENCY
2011,exp,557,739.80110963,IL STATE TOLL HIGHWAY AUTH
2011,exp,684,404.9719743,IL COMMUNITY COLLEGE BOARD
2011,exp,691,714.99942523,IL STUDENT ASSISTANCE COMM
2011,exp,910,83.75182303,LEGISLATIVE
2011,exp,920,365.08947001,JUDICIAL
2011,exp,930,641.4141243500001,ELECTED OFFICERS
2011,exp,941,792.71649685,PUBLIC SAFETY
2011,exp,944,198.09746669,BUS & PROFESSION REGULATION
2011,exp,945,14161.02022563,MEDICAID
2011,exp,946,363.0417842,CAPITAL IMPROVEMENT
2011,exp,948,122.32460051999999,OTHER DEPARTMENTS
2011,exp,949,372.73405313,OTHER BOARDS & COMMISSIONS
2011,exp,959,9558.221149809999,K-12 EDUCATION
2011,exp,960,1367.8433583800002,UNIVERSITY EDUCATION
2011,exp,903,1640.8520024000002,DEBT SERVICE
2011,exp,904,1608.95914215,State Employee Healthcare
2011,exp,901,3134.4549934399997,STATE PENSION CONTRIBUTION
2011,exp,970,5529.052197790001,Local Govt Transfers
2012,exp,402,795.2428449099999,AGING
2012,exp,406,68.2588827,AGRICULTURE
2012,exp,416,721.3316534200001,CENTRAL MANAGEMENT
2012,exp,418,1190.79955408,CHILDREN AND FAMILY SERVICES
2012,exp,420,1025.38868721,COMMERCE AND ECONOMIC OPPORTUNITY
2012,exp,422,205.31100085,"NATURAL RESOURCES"
2012,exp,426,1275.6414859000001,CORRECTIONS
2012,exp,427,202.08675481,EMPLOYMENT SECURITY
2012,exp,444,5227.56856971,HUMAN SERVICES
2012,exp,478,329.97893551,HEALTHCARE & FAM SER NET OF MEDICAID
2012,exp,482,400.32880258999995,PUBLIC HEALTH
2012,exp,492,481.566031,REVENUE
2012,exp,494,4315.66397314,TRANSPORTATION
2012,exp,532,630.54342017,ENVIRONMENTAL PROTECT AGENCY
2012,exp,557,698.72918798,IL STATE TOLL HIGHWAY AUTH
2012,exp,684,404.30361282,IL COMMUNITY COLLEGE BOARD
2012,exp,691,681.87932217,IL STUDENT ASSISTANCE COMM
2012,exp,910,100.08490721,LEGISLATIVE
2012,exp,920,386.49487082,JUDICIAL
2012,exp,930,662.7385765800001,ELECTED OFFICERS
2012,exp,941,777.85709309,PUBLIC SAFETY
2012,exp,944,206.57509159,BUS & PROFESSION REGULATION
2012,exp,945,12228.48252349,MEDICAID
2012,exp,946,614.3205103500001,CAPITAL IMPROVEMENT
2012,exp,948,726.63683947,OTHER DEPARTMENTS
2012,exp,949,323.52979407,OTHER BOARDS & COMMISSIONS
2012,exp,959,8948.333445459999,K-12 EDUCATION
2012,exp,960,1400.8513203900002,UNIVERSITY EDUCATION
2012,exp,903,1784.8645659000001,DEBT SERVICE
2012,exp,904,2080.34469463,State Employee Healthcare
2012,exp,901,4513.4283313099995,STATE PENSION CONTRIBUTION
2012,exp,970,5568.990849299999,Local Govt Transfers
2013,exp,402,1120.85982307,AGING
2013,exp,406,67.59753217000001,AGRICULTURE
2013,exp,416,748.08868453,CENTRAL MANAGEMENT
2013,exp,418,1136.6463996500001,CHILDREN AND FAMILY SERVICES
2013,exp,420,979.62269692,COMMERCE AND ECONOMIC OPPORTUNITY
2013,exp,422,220.26718635,"NATURAL RESOURCES"
2013,exp,426,1246.10064801,CORRECTIONS
2013,exp,427,193.5030768,EMPLOYMENT SECURITY
2013,exp,444,5561.43166503,HUMAN SERVICES
2013,exp,478,332.77539082,HEALTHCARE & FAM SER NET OF MEDICAID
2013,exp,482,353.56645709,PUBLIC HEALTH
2013,exp,492,378.99273681,REVENUE
2013,exp,494,4130.76370477,TRANSPORTATION
2013,exp,532,512.04082844,ENVIRONMENTAL PROTECT AGENCY
2013,exp,557,950.24235075,IL STATE TOLL HIGHWAY AUTH
2013,exp,684,382.75647757,IL COMMUNITY COLLEGE BOARD
2013,exp,691,617.9433843400001,IL STUDENT ASSISTANCE COMM
2013,exp,910,120.57795939,LEGISLATIVE
2013,exp,920,352.3685128,JUDICIAL
2013,exp,930,674.8282169400001,ELECTED OFFICERS
2013,exp,941,821.70246633,PUBLIC SAFETY
2013,exp,944,217.83015887,BUS & PROFESSION REGULATION
2013,exp,945,14776.36709009,MEDICAID
2013,exp,946,526.12937153,CAPITAL IMPROVEMENT
2013,exp,948,728.4787843400001,OTHER DEPARTMENTS
2013,exp,949,273.04734695999997,OTHER BOARDS & COMMISSIONS
2013,exp,959,8718.504941120002,K-12 EDUCATION
2013,exp,960,1265.92942107,UNIVERSITY EDUCATION
2013,exp,903,1802.85670795,DEBT SERVICE
2013,exp,904,1898.0216219499998,State Employee Healthcare
2013,exp,901,5446.80709418,STATE PENSION CONTRIBUTION
2013,exp,970,5828.579201660001,Local Govt Transfers
2014,exp,402,993.43509026,AGING
2014,exp,406,70.74631407000001,AGRICULTURE
2014,exp,416,763.41695113,CENTRAL MANAGEMENT
2014,exp,418,1129.14244855,CHILDREN AND FAMILY SERVICES
2014,exp,420,1051.76127151,COMMERCE AND ECONOMIC OPPORTUNITY
2014,exp,422,252.05536319,"NATURAL RESOURCES"
2014,exp,426,1348.7913628,CORRECTIONS
2014,exp,427,251.08554735,EMPLOYMENT SECURITY
2014,exp,444,5580.9319448999995,HUMAN SERVICES
2014,exp,478,429.01735048,HEALTHCARE & FAM SER NET OF MEDICAID
2014,exp,482,456.81015528,PUBLIC HEALTH
2014,exp,492,449.56808992000003,REVENUE
2014,exp,494,4283.69067881,TRANSPORTATION
2014,exp,532,457.77742506,ENVIRONMENTAL PROTECT AGENCY
2014,exp,557,1423.40512143,IL STATE TOLL HIGHWAY AUTH
2014,exp,684,382.60846041,IL COMMUNITY COLLEGE BOARD
2014,exp,691,610.82772502,IL STUDENT ASSISTANCE COMM
2014,exp,910,96.26091303,LEGISLATIVE
2014,exp,920,372.97750459,JUDICIAL
2014,exp,930,740.83777224,ELECTED OFFICERS
2014,exp,941,821.54940166,PUBLIC SAFETY
2014,exp,944,248.64134746000002,BUS & PROFESSION REGULATION
2014,exp,945,15189.78782041,MEDICAID
2014,exp,946,734.45963472,CAPITAL IMPROVEMENT
2014,exp,948,721.51554116,OTHER DEPARTMENTS
2014,exp,949,259.37916231,OTHER BOARDS & COMMISSIONS
2014,exp,959,8978.56742806,K-12 EDUCATION
2014,exp,960,1343.7643008599998,UNIVERSITY EDUCATION
2014,exp,903,1920.01656271,DEBT SERVICE
2014,exp,904,2213.94467919,State Employee Healthcare
2014,exp,901,6360.6268779,STATE PENSION CONTRIBUTION
2014,exp,970,6030.58129638,Local Govt Transfers
2015,exp,402,1031.8253707000001,AGING
2015,exp,406,68.20086352,AGRICULTURE
2015,exp,416,719.76893857,CENTRAL MANAGEMENT
2015,exp,418,1117.86477881,CHILDREN AND FAMILY SERVICES
2015,exp,420,993.7598186399999,COMMERCE AND ECONOMIC OPPORTUNITY
2015,exp,422,289.26140413999997,"NATURAL RESOURCES"
2015,exp,426,1379.52327214,CORRECTIONS
2015,exp,427,218.49438684,EMPLOYMENT SECURITY
2015,exp,444,5854.057563689999,HUMAN SERVICES
2015,exp,478,372.93919940000006,HEALTHCARE & FAM SER NET OF MEDICAID
2015,exp,482,395.8083649,PUBLIC HEALTH
2015,exp,492,416.14828086,REVENUE
2015,exp,494,4342.81996984,TRANSPORTATION
2015,exp,532,617.42469939,ENVIRONMENTAL PROTECT AGENCY
2015,exp,557,1894.3990662200001,IL STATE TOLL HIGHWAY AUTH
2015,exp,684,381.32174560000004,IL COMMUNITY COLLEGE BOARD
2015,exp,691,559.76571784,IL STUDENT ASSISTANCE COMM
2015,exp,910,90.72505298,LEGISLATIVE
2015,exp,920,396.516186,JUDICIAL
2015,exp,930,797.2516846599999,ELECTED OFFICERS
2015,exp,941,767.92566141,PUBLIC SAFETY
2015,exp,944,253.76873672,BUS & PROFESSION REGULATION
2015,exp,945,16913.59457004,MEDICAID
2015,exp,946,746.973393,CAPITAL IMPROVEMENT
2015,exp,948,1085.3161573099999,OTHER DEPARTMENTS
2015,exp,949,238.82295612000001,OTHER BOARDS & COMMISSIONS
2015,exp,959,8903.383793370002,K-12 EDUCATION
2015,exp,960,1308.47182951,UNIVERSITY EDUCATION
2015,exp,903,2014.55568518,DEBT SERVICE
2015,exp,904,2070.4028809700003,State Employee Healthcare
2015,exp,901,6458.7184915299995,STATE PENSION CONTRIBUTION
2015,exp,970,6283.47793569,Local Govt Transfers
2016,exp,402,710.25719712,AGING
2016,exp,406,53.53148154,AGRICULTURE
2016,exp,416,582.73286656,CENTRAL MANAGEMENT
2016,exp,418,1086.91477397,CHILDREN AND FAMILY SERVICES
2016,exp,420,512.51323402,COMMERCE AND ECONOMIC OPPORTUNITY
2016,exp,422,154.15312439,"NATURAL RESOURCES"
2016,exp,426,948.67197709,CORRECTIONS
2016,exp,427,205.40274234,EMPLOYMENT SECURITY
2016,exp,444,5016.56241315,HUMAN SERVICES
2016,exp,478,298.95602601999997,HEALTHCARE & FAM SER NET OF MEDICAID
2016,exp,482,337.22832492000003,PUBLIC HEALTH
2016,exp,492,388.0329985,REVENUE
2016,exp,494,4142.29649911,TRANSPORTATION
2016,exp,532,793.06942257,ENVIRONMENTAL PROTECT AGENCY
2016,exp,557,2245.99601849,IL STATE TOLL HIGHWAY AUTH
2016,exp,684,115.63172222,IL COMMUNITY COLLEGE BOARD
2016,exp,691,363.12862525,IL STUDENT ASSISTANCE COMM
2016,exp,910,88.46375525,LEGISLATIVE
2016,exp,920,387.33933551,JUDICIAL
2016,exp,930,685.3361675599999,ELECTED OFFICERS
2016,exp,941,720.50420034,PUBLIC SAFETY
2016,exp,944,172.61312746000002,BUS & PROFESSION REGULATION
2016,exp,945,17034.82557192,MEDICAID
2016,exp,946,88.25932787,CAPITAL IMPROVEMENT
2016,exp,948,668.89273853,OTHER DEPARTMENTS
2016,exp,949,202.264745,OTHER BOARDS & COMMISSIONS
2016,exp,959,9331.02453369,K-12 EDUCATION
2016,exp,960,386.3674423,UNIVERSITY EDUCATION
2016,exp,903,1906.0034094300001,DEBT SERVICE
2016,exp,904,118.23179549000002,State Employee Healthcare
2016,exp,901,7059.84350568,STATE PENSION CONTRIBUTION
2016,exp,970,6231.73605521,Local Govt Transfers
2017,exp,402,1256.0338366600001,AGING
2017,exp,406,67.34505126,AGRICULTURE
2017,exp,416,1011.6511959400001,CENTRAL MANAGEMENT
2017,exp,418,1076.27115386,CHILDREN AND FAMILY SERVICES
2017,exp,420,649.2998035700001,COMMERCE AND ECONOMIC OPPORTUNITY
2017,exp,422,211.23656554,"NATURAL RESOURCES"
2017,exp,426,1273.92187353,CORRECTIONS
2017,exp,427,193.98612000999998,EMPLOYMENT SECURITY
2017,exp,444,5364.222878900001,HUMAN SERVICES
2017,exp,478,332.4710857,HEALTHCARE & FAM SER NET OF MEDICAID
2017,exp,482,362.89344349,PUBLIC HEALTH
2017,exp,492,467.16809573,REVENUE
2017,exp,494,3998.47484085,TRANSPORTATION
2017,exp,532,902.4549492799999,ENVIRONMENTAL PROTECT AGENCY
2017,exp,557,1763.57585644,IL STATE TOLL HIGHWAY AUTH
2017,exp,684,430.7858068,IL COMMUNITY COLLEGE BOARD
2017,exp,691,692.51995606,IL STUDENT ASSISTANCE COMM
2017,exp,910,88.74767435,LEGISLATIVE
2017,exp,920,421.1031135,JUDICIAL
2017,exp,930,724.95195624,ELECTED OFFICERS
2017,exp,941,811.64309166,PUBLIC SAFETY
2017,exp,944,143.21121530000002,BUS & PROFESSION REGULATION
2017,exp,945,17852.95398318,MEDICAID
2017,exp,946,251.17108061000002,CAPITAL IMPROVEMENT
2017,exp,948,731.09201365,OTHER DEPARTMENTS
2017,exp,949,208.04630477,OTHER BOARDS & COMMISSIONS
2017,exp,959,9755.43148418,K-12 EDUCATION
2017,exp,960,1264.99038221,UNIVERSITY EDUCATION
2017,exp,903,1851.63592052,DEBT SERVICE
2017,exp,904,2974.100596,State Employee Healthcare
2017,exp,901,7276.453889379999,STATE PENSION CONTRIBUTION
2017,exp,970,6459.7416522799995,Local Govt Transfers
2018,exp,402,953.71745852,AGING
2018,exp,406,82.31311241,AGRICULTURE
2018,exp,416,866.6022961,CENTRAL MANAGEMENT
2018,exp,418,1084.8222748399999,CHILDREN AND FAMILY SERVICES
2018,exp,420,498.38432916,COMMERCE AND ECONOMIC OPPORTUNITY
2018,exp,422,234.273757,"NATURAL RESOURCES"
2018,exp,426,1943.4292485899998,CORRECTIONS
2018,exp,427,236.51142621,EMPLOYMENT SECURITY
2018,exp,444,5388.71136689,HUMAN SERVICES
2018,exp,478,362.88348984000004,HEALTHCARE & FAM SER NET OF MEDICAID
2018,exp,482,369.43617896,PUBLIC HEALTH
2018,exp,492,500.11810509,REVENUE
2018,exp,494,3388.60350327,TRANSPORTATION
2018,exp,532,885.62869314,ENVIRONMENTAL PROTECT AGENCY
2018,exp,557,1467.50758754,IL STATE TOLL HIGHWAY AUTH
2018,exp,684,341.58686437,IL COMMUNITY COLLEGE BOARD
2018,exp,691,562.1501973000001,IL STUDENT ASSISTANCE COMM
2018,exp,910,89.44913764,LEGISLATIVE
2018,exp,920,429.73669426,JUDICIAL
2018,exp,930,829.78242556,ELECTED OFFICERS
2018,exp,941,884.9792586899999,PUBLIC SAFETY
2018,exp,944,135.76766619999998,BUS & PROFESSION REGULATION
2018,exp,945,18587.36222093,MEDICAID
2018,exp,946,220.02390660999998,CAPITAL IMPROVEMENT
2018,exp,948,930.68730735,OTHER DEPARTMENTS
2018,exp,949,208.44776291,OTHER BOARDS & COMMISSIONS
2018,exp,959,10456.339403450002,K-12 EDUCATION
2018,exp,960,1096.44819697,UNIVERSITY EDUCATION
2018,exp,903,1970.69456089,DEBT SERVICE
2018,exp,904,5513.87783673,State Employee Healthcare
2018,exp,901,7401.75644983,STATE PENSION CONTRIBUTION
2018,exp,970,6180.91691266,Local Govt Transfers
2019,exp,402,987.48675022,AGING
2019,exp,406,73.17271366,AGRICULTURE
2019,exp,416,810.13672095,CENTRAL MANAGEMENT
2019,exp,418,1153.12736403,CHILDREN AND FAMILY SERVICES
2019,exp,420,576.2422491899999,COMMERCE AND ECONOMIC OPPORTUNITY
2019,exp,422,259.57976082,"NATURAL RESOURCES"
2019,exp,426,1576.9107731299998,CORRECTIONS
2019,exp,427,221.36637786000003,EMPLOYMENT SECURITY
2019,exp,444,5576.34823894,HUMAN SERVICES
2019,exp,478,444.40291858999996,HEALTHCARE & FAM SER NET OF MEDICAID
2019,exp,482,425.58053321,PUBLIC HEALTH
2019,exp,492,575.2379211900001,REVENUE
2019,exp,494,3229.2626875,TRANSPORTATION
2019,exp,532,819.88462977,ENVIRONMENTAL PROTECT AGENCY
2019,exp,557,1751.0649049600001,IL STATE TOLL HIGHWAY AUTH
2019,exp,684,352.63823427999995,IL COMMUNITY COLLEGE BOARD
2019,exp,691,557.78621937,IL STUDENT ASSISTANCE COMM
2019,exp,910,93.31638165999999,LEGISLATIVE
2019,exp,920,415.21404908,JUDICIAL
2019,exp,930,910.5507095700001,ELECTED OFFICERS
2019,exp,941,996.92617064,PUBLIC SAFETY
2019,exp,944,139.11342897999998,BUS & PROFESSION REGULATION
2019,exp,945,19025.87600858,MEDICAID
2019,exp,946,252.58758182,CAPITAL IMPROVEMENT
2019,exp,948,837.92226326,OTHER DEPARTMENTS
2019,exp,949,218.23567513,OTHER BOARDS & COMMISSIONS
2019,exp,959,10634.96582261,K-12 EDUCATION
2019,exp,960,1145.98460585,UNIVERSITY EDUCATION
2019,exp,903,2052.34078095,DEBT SERVICE
2019,exp,904,2806.44761449,State Employee Healthcare
2019,exp,901,8117.07729477,STATE PENSION CONTRIBUTION
2019,exp,970,6520.18424595,Local Govt Transfers
2020,exp,402,1064.75238719,AGING
2020,exp,406,69.84306326000001,AGRICULTURE
2020,exp,416,1028.93321677,CENTRAL MANAGEMENT
2020,exp,418,1238.5849721700001,CHILDREN AND FAMILY SERVICES
2020,exp,420,620.21825366,COMMERCE AND ECONOMIC OPPORTUNITY
2020,exp,422,255.19159777000002,"NATURAL RESOURCES"
2020,exp,426,1532.44467102,CORRECTIONS
2020,exp,427,236.52931031,EMPLOYMENT SECURITY
2020,exp,444,5948.55155704,HUMAN SERVICES
2020,exp,478,298.36113681,HEALTHCARE & FAM SER NET OF MEDICAID
2020,exp,482,547.76390366,PUBLIC HEALTH
2020,exp,492,1101.17549043,REVENUE
2020,exp,494,3848.77808908,TRANSPORTATION
2020,exp,532,697.34950301,ENVIRONMENTAL PROTECT AGENCY
2020,exp,557,1917.63322051,IL STATE TOLL HIGHWAY AUTH
2020,exp,684,393.14263856,IL COMMUNITY COLLEGE BOARD
2020,exp,691,603.65482901,IL STUDENT ASSISTANCE COMM
2020,exp,910,101.24143529,LEGISLATIVE
2020,exp,920,476.83113653,JUDICIAL
2020,exp,930,877.8218872,ELECTED OFFICERS
2020,exp,941,1471.08643554,PUBLIC SAFETY
2020,exp,944,137.61577143,BUS & PROFESSION REGULATION
2020,exp,945,22289.405404959998,MEDICAID
2020,exp,946,303.64793270999996,CAPITAL IMPROVEMENT
2020,exp,948,976.1182109199999,OTHER DEPARTMENTS
2020,exp,949,199.39103397,OTHER BOARDS & COMMISSIONS
2020,exp,959,11303.71132139,K-12 EDUCATION
2020,exp,960,1201.37022423,UNIVERSITY EDUCATION
2020,exp,903,1947.22765114,DEBT SERVICE
2020,exp,904,2632.56558168,State Employee Healthcare
2020,exp,901,8915.7383828,STATE PENSION CONTRIBUTION
2020,exp,970,6455.3859012,Local Govt Transfers
2021,exp,402,1143.21459784,AGING
2021,exp,406,64.27823297,AGRICULTURE
2021,exp,416,1191.345937,CENTRAL MANAGEMENT
2021,exp,418,1303.11845608,CHILDREN AND FAMILY SERVICES
2021,exp,420,1897.14146819,COMMERCE AND ECONOMIC OPPORTUNITY
2021,exp,422,264.27668343,"NATURAL RESOURCES"
2021,exp,426,1609.27926429,CORRECTIONS
2021,exp,427,327.40724113,EMPLOYMENT SECURITY
2021,exp,444,6497.9453887399995,HUMAN SERVICES
2021,exp,478,336.01322583,HEALTHCARE & FAM SER NET OF MEDICAID
2021,exp,482,930.7942377200001,PUBLIC HEALTH
2021,exp,492,1651.3236335499998,REVENUE
2021,exp,494,5093.953815649999,TRANSPORTATION
2021,exp,532,650.80064151,ENVIRONMENTAL PROTECT AGENCY
2021,exp,557,1963.23937193,IL STATE TOLL HIGHWAY AUTH
2021,exp,684,407.23638405,IL COMMUNITY COLLEGE BOARD
2021,exp,691,574.20202283,IL STUDENT ASSISTANCE COMM
2021,exp,910,105.96270129999999,LEGISLATIVE
2021,exp,920,517.4723999,JUDICIAL
2021,exp,930,940.91139473,ELECTED OFFICERS
2021,exp,941,1989.23450699,PUBLIC SAFETY
2021,exp,944,139.09449332,BUS & PROFESSION REGULATION
2021,exp,945,26277.16957997,MEDICAID
2021,exp,946,448.80246154,CAPITAL IMPROVEMENT
2021,exp,948,1104.1672119500001,OTHER DEPARTMENTS
2021,exp,949,235.17351802000002,OTHER BOARDS & COMMISSIONS
2021,exp,959,12177.217104219999,K-12 EDUCATION
2021,exp,960,1222.56138171,UNIVERSITY EDUCATION
2021,exp,903,2026.26050134,DEBT SERVICE
2021,exp,904,2467.24384785,State Employee Healthcare
2021,exp,901,9497.11710811,STATE PENSION CONTRIBUTION
2021,exp,970,7178.371065359999,Local Govt Transfers
2022,exp,402,1173.95765426,AGING
2022,exp,406,87.01517476000001,AGRICULTURE
2022,exp,416,1158.54710622,CENTRAL MANAGEMENT
2022,exp,418,1252.33055449,CHILDREN AND FAMILY SERVICES
2022,exp,420,1410.0946953599998,COMMERCE AND ECONOMIC OPPORTUNITY
2022,exp,422,263.30879181,"NATURAL RESOURCES"
2022,exp,426,1502.11068704,CORRECTIONS
2022,exp,427,274.72413502,EMPLOYMENT SECURITY
2022,exp,444,7223.24849626,HUMAN SERVICES
2022,exp,478,316.95038572000004,HEALTHCARE & FAM SER NET OF MEDICAID
2022,exp,482,825.3713559400001,PUBLIC HEALTH
2022,exp,492,2176.68773621,REVENUE
2022,exp,494,4074.1084105,TRANSPORTATION
2022,exp,532,629.1483156700001,ENVIRONMENTAL PROTECT AGENCY
2022,exp,557,2101.83432449,IL STATE TOLL HIGHWAY AUTH
2022,exp,684,395.44398786,IL COMMUNITY COLLEGE BOARD
2022,exp,691,593.5426952400001,IL STUDENT ASSISTANCE COMM
2022,exp,910,126.68992539,LEGISLATIVE
2022,exp,920,505.68969246,JUDICIAL
2022,exp,930,973.9306946899999,ELECTED OFFICERS
2022,exp,941,1704.02665866,PUBLIC SAFETY
2022,exp,944,150.69634903,BUS & PROFESSION REGULATION
2022,exp,945,28651.80652707,MEDICAID
2022,exp,946,418.12837786,CAPITAL IMPROVEMENT
2022,exp,948,1069.83202206,OTHER DEPARTMENTS
2022,exp,949,231.6949611,OTHER BOARDS & COMMISSIONS
2022,exp,959,13378.73663933,K-12 EDUCATION
2022,exp,960,1275.9098161900001,UNIVERSITY EDUCATION
2022,exp,903,2009.4535459299998,DEBT SERVICE
2022,exp,904,2570.8201668300003,State Employee Healthcare
2022,exp,901,10485.84798814,STATE PENSION CONTRIBUTION
2022,exp,970,10347.07955976,Local Govt Transfers
